#gene_id	path_id	pathway
hsa:4710	path:hsa00190	Oxidative phosphorylation
hsa:4711	path:hsa00190	Oxidative phosphorylation
hsa:4712	path:hsa00190	Oxidative phosphorylation
hsa:4713	path:hsa00190	Oxidative phosphorylation
hsa:4714	path:hsa00190	Oxidative phosphorylation
hsa:4715	path:hsa00190	Oxidative phosphorylation
hsa:4716	path:hsa00190	Oxidative phosphorylation
hsa:4717	path:hsa00190	Oxidative phosphorylation
hsa:4718	path:hsa00190	Oxidative phosphorylation
hsa:4719	path:hsa00190	Oxidative phosphorylation
hsa:4720	path:hsa00190	Oxidative phosphorylation
hsa:4722	path:hsa00190	Oxidative phosphorylation
hsa:4723	path:hsa00190	Oxidative phosphorylation
hsa:4724	path:hsa00190	Oxidative phosphorylation
hsa:4725	path:hsa00190	Oxidative phosphorylation
hsa:4726	path:hsa00190	Oxidative phosphorylation
hsa:4728	path:hsa00190	Oxidative phosphorylation
hsa:4729	path:hsa00190	Oxidative phosphorylation
hsa:4731	path:hsa00190	Oxidative phosphorylation
hsa:479	path:hsa00190	Oxidative phosphorylation
hsa:495	path:hsa00190	Oxidative phosphorylation
hsa:496	path:hsa00190	Oxidative phosphorylation
hsa:498	path:hsa00190	Oxidative phosphorylation
hsa:506	path:hsa00190	Oxidative phosphorylation
hsa:50617	path:hsa00190	Oxidative phosphorylation
hsa:509	path:hsa00190	Oxidative phosphorylation
hsa:51079	path:hsa00190	Oxidative phosphorylation
hsa:513	path:hsa00190	Oxidative phosphorylation
hsa:51382	path:hsa00190	Oxidative phosphorylation
hsa:514	path:hsa00190	Oxidative phosphorylation
hsa:515	path:hsa00190	Oxidative phosphorylation
hsa:516	path:hsa00190	Oxidative phosphorylation
hsa:51606	path:hsa00190	Oxidative phosphorylation
hsa:517	path:hsa00190	Oxidative phosphorylation
hsa:518	path:hsa00190	Oxidative phosphorylation
hsa:521	path:hsa00190	Oxidative phosphorylation
hsa:522	path:hsa00190	Oxidative phosphorylation
hsa:523	path:hsa00190	Oxidative phosphorylation
hsa:525	path:hsa00190	Oxidative phosphorylation
hsa:526	path:hsa00190	Oxidative phosphorylation
hsa:527	path:hsa00190	Oxidative phosphorylation
hsa:528	path:hsa00190	Oxidative phosphorylation
hsa:529	path:hsa00190	Oxidative phosphorylation
hsa:533	path:hsa00190	Oxidative phosphorylation
hsa:534	path:hsa00190	Oxidative phosphorylation
hsa:535	path:hsa00190	Oxidative phosphorylation
hsa:537	path:hsa00190	Oxidative phosphorylation
hsa:539	path:hsa00190	Oxidative phosphorylation
hsa:54539	path:hsa00190	Oxidative phosphorylation
hsa:5464	path:hsa00190	Oxidative phosphorylation
hsa:55967	path:hsa00190	Oxidative phosphorylation
hsa:56901	path:hsa00190	Oxidative phosphorylation
hsa:6389	path:hsa00190	Oxidative phosphorylation
hsa:6390	path:hsa00190	Oxidative phosphorylation
hsa:6391	path:hsa00190	Oxidative phosphorylation
hsa:6392	path:hsa00190	Oxidative phosphorylation
hsa:64077	path:hsa00190	Oxidative phosphorylation
hsa:7381	path:hsa00190	Oxidative phosphorylation
hsa:7384	path:hsa00190	Oxidative phosphorylation
hsa:7385	path:hsa00190	Oxidative phosphorylation
hsa:7386	path:hsa00190	Oxidative phosphorylation
hsa:7388	path:hsa00190	Oxidative phosphorylation
hsa:84701	path:hsa00190	Oxidative phosphorylation
hsa:8992	path:hsa00190	Oxidative phosphorylation
hsa:90423	path:hsa00190	Oxidative phosphorylation
hsa:9114	path:hsa00190	Oxidative phosphorylation
hsa:9167	path:hsa00190	Oxidative phosphorylation
hsa:9296	path:hsa00190	Oxidative phosphorylation
hsa:9377	path:hsa00190	Oxidative phosphorylation
hsa:9550	path:hsa00190	Oxidative phosphorylation
hsa:9551	path:hsa00190	Oxidative phosphorylation
hsa:100	path:hsa00230	Purine metabolism
hsa:10201	path:hsa00230	Purine metabolism
hsa:10606	path:hsa00230	Purine metabolism
hsa:10621	path:hsa00230	Purine metabolism
hsa:10622	path:hsa00230	Purine metabolism
hsa:10623	path:hsa00230	Purine metabolism
hsa:107	path:hsa00230	Purine metabolism
hsa:10714	path:hsa00230	Purine metabolism
hsa:108	path:hsa00230	Purine metabolism
hsa:10846	path:hsa00230	Purine metabolism
hsa:109	path:hsa00230	Purine metabolism
hsa:111	path:hsa00230	Purine metabolism
hsa:11128	path:hsa00230	Purine metabolism
hsa:11164	path:hsa00230	Purine metabolism
hsa:112	path:hsa00230	Purine metabolism
hsa:113	path:hsa00230	Purine metabolism
hsa:114	path:hsa00230	Purine metabolism
hsa:115	path:hsa00230	Purine metabolism
hsa:122481	path:hsa00230	Purine metabolism
hsa:122622	path:hsa00230	Purine metabolism
hsa:124583	path:hsa00230	Purine metabolism
hsa:132	path:hsa00230	Purine metabolism
hsa:158	path:hsa00230	Purine metabolism
hsa:159	path:hsa00230	Purine metabolism
hsa:1633	path:hsa00230	Purine metabolism
hsa:171568	path:hsa00230	Purine metabolism
hsa:1716	path:hsa00230	Purine metabolism
hsa:196883	path:hsa00230	Purine metabolism
hsa:203	path:hsa00230	Purine metabolism
hsa:204	path:hsa00230	Purine metabolism
hsa:205	path:hsa00230	Purine metabolism
hsa:221823	path:hsa00230	Purine metabolism
hsa:221830	path:hsa00230	Purine metabolism
hsa:2272	path:hsa00230	Purine metabolism
hsa:22978	path:hsa00230	Purine metabolism
hsa:23649	path:hsa00230	Purine metabolism
hsa:246721	path:hsa00230	Purine metabolism
hsa:25885	path:hsa00230	Purine metabolism
hsa:2618	path:hsa00230	Purine metabolism
hsa:26289	path:hsa00230	Purine metabolism
hsa:270	path:hsa00230	Purine metabolism
hsa:271	path:hsa00230	Purine metabolism
hsa:27115	path:hsa00230	Purine metabolism
hsa:272	path:hsa00230	Purine metabolism
hsa:2766	path:hsa00230	Purine metabolism
hsa:2977	path:hsa00230	Purine metabolism
hsa:2982	path:hsa00230	Purine metabolism
hsa:2983	path:hsa00230	Purine metabolism
hsa:2984	path:hsa00230	Purine metabolism
hsa:2986	path:hsa00230	Purine metabolism
hsa:2987	path:hsa00230	Purine metabolism
hsa:29922	path:hsa00230	Purine metabolism
hsa:3000	path:hsa00230	Purine metabolism
hsa:30833	path:hsa00230	Purine metabolism
hsa:30834	path:hsa00230	Purine metabolism
hsa:318	path:hsa00230	Purine metabolism
hsa:3251	path:hsa00230	Purine metabolism
hsa:353	path:hsa00230	Purine metabolism
hsa:3614	path:hsa00230	Purine metabolism
hsa:3615	path:hsa00230	Purine metabolism
hsa:3704	path:hsa00230	Purine metabolism
hsa:377841	path:hsa00230	Purine metabolism
hsa:471	path:hsa00230	Purine metabolism
hsa:4830	path:hsa00230	Purine metabolism
hsa:4831	path:hsa00230	Purine metabolism
hsa:4832	path:hsa00230	Purine metabolism
hsa:4833	path:hsa00230	Purine metabolism
hsa:4860	path:hsa00230	Purine metabolism
hsa:4881	path:hsa00230	Purine metabolism
hsa:4882	path:hsa00230	Purine metabolism
hsa:4907	path:hsa00230	Purine metabolism
hsa:50484	path:hsa00230	Purine metabolism
hsa:50940	path:hsa00230	Purine metabolism
hsa:51082	path:hsa00230	Purine metabolism
hsa:51251	path:hsa00230	Purine metabolism
hsa:51292	path:hsa00230	Purine metabolism
hsa:5136	path:hsa00230	Purine metabolism
hsa:5137	path:hsa00230	Purine metabolism
hsa:5138	path:hsa00230	Purine metabolism
hsa:5139	path:hsa00230	Purine metabolism
hsa:5140	path:hsa00230	Purine metabolism
hsa:5141	path:hsa00230	Purine metabolism
hsa:5142	path:hsa00230	Purine metabolism
hsa:5143	path:hsa00230	Purine metabolism
hsa:5144	path:hsa00230	Purine metabolism
hsa:5145	path:hsa00230	Purine metabolism
hsa:5146	path:hsa00230	Purine metabolism
hsa:5147	path:hsa00230	Purine metabolism
hsa:5148	path:hsa00230	Purine metabolism
hsa:5149	path:hsa00230	Purine metabolism
hsa:5150	path:hsa00230	Purine metabolism
hsa:5151	path:hsa00230	Purine metabolism
hsa:5152	path:hsa00230	Purine metabolism
hsa:5153	path:hsa00230	Purine metabolism
hsa:5158	path:hsa00230	Purine metabolism
hsa:5167	path:hsa00230	Purine metabolism
hsa:5169	path:hsa00230	Purine metabolism
hsa:51728	path:hsa00230	Purine metabolism
hsa:5198	path:hsa00230	Purine metabolism
hsa:5236	path:hsa00230	Purine metabolism
hsa:5313	path:hsa00230	Purine metabolism
hsa:5315	path:hsa00230	Purine metabolism
hsa:53343	path:hsa00230	Purine metabolism
hsa:54107	path:hsa00230	Purine metabolism
hsa:5422	path:hsa00230	Purine metabolism
hsa:5424	path:hsa00230	Purine metabolism
hsa:5425	path:hsa00230	Purine metabolism
hsa:5426	path:hsa00230	Purine metabolism
hsa:5427	path:hsa00230	Purine metabolism
hsa:5430	path:hsa00230	Purine metabolism
hsa:5431	path:hsa00230	Purine metabolism
hsa:5432	path:hsa00230	Purine metabolism
hsa:5433	path:hsa00230	Purine metabolism
hsa:5434	path:hsa00230	Purine metabolism
hsa:5435	path:hsa00230	Purine metabolism
hsa:5436	path:hsa00230	Purine metabolism
hsa:5437	path:hsa00230	Purine metabolism
hsa:5438	path:hsa00230	Purine metabolism
hsa:5439	path:hsa00230	Purine metabolism
hsa:5440	path:hsa00230	Purine metabolism
hsa:5441	path:hsa00230	Purine metabolism
hsa:5471	path:hsa00230	Purine metabolism
hsa:548644	path:hsa00230	Purine metabolism
hsa:55276	path:hsa00230	Purine metabolism
hsa:5557	path:hsa00230	Purine metabolism
hsa:5558	path:hsa00230	Purine metabolism
hsa:55703	path:hsa00230	Purine metabolism
hsa:55718	path:hsa00230	Purine metabolism
hsa:55811	path:hsa00230	Purine metabolism
hsa:55821	path:hsa00230	Purine metabolism
hsa:5631	path:hsa00230	Purine metabolism
hsa:5634	path:hsa00230	Purine metabolism
hsa:56655	path:hsa00230	Purine metabolism
hsa:56953	path:hsa00230	Purine metabolism
hsa:56985	path:hsa00230	Purine metabolism
hsa:57804	path:hsa00230	Purine metabolism
hsa:58497	path:hsa00230	Purine metabolism
hsa:6240	path:hsa00230	Purine metabolism
hsa:6241	path:hsa00230	Purine metabolism
hsa:64425	path:hsa00230	Purine metabolism
hsa:646625	path:hsa00230	Purine metabolism
hsa:654364	path:hsa00230	Purine metabolism
hsa:661	path:hsa00230	Purine metabolism
hsa:7498	path:hsa00230	Purine metabolism
hsa:8382	path:hsa00230	Purine metabolism
hsa:84172	path:hsa00230	Purine metabolism
hsa:84265	path:hsa00230	Purine metabolism
hsa:84284	path:hsa00230	Purine metabolism
hsa:84618	path:hsa00230	Purine metabolism
hsa:8622	path:hsa00230	Purine metabolism
hsa:8654	path:hsa00230	Purine metabolism
hsa:87178	path:hsa00230	Purine metabolism
hsa:8833	path:hsa00230	Purine metabolism
hsa:9060	path:hsa00230	Purine metabolism
hsa:9061	path:hsa00230	Purine metabolism
hsa:93034	path:hsa00230	Purine metabolism
hsa:953	path:hsa00230	Purine metabolism
hsa:9533	path:hsa00230	Purine metabolism
hsa:954	path:hsa00230	Purine metabolism
hsa:955	path:hsa00230	Purine metabolism
hsa:956	path:hsa00230	Purine metabolism
hsa:957	path:hsa00230	Purine metabolism
hsa:9583	path:hsa00230	Purine metabolism
hsa:9615	path:hsa00230	Purine metabolism
hsa:10	path:hsa00232	Caffeine metabolism
hsa:1544	path:hsa00232	Caffeine metabolism
hsa:1548	path:hsa00232	Caffeine metabolism
hsa:1549	path:hsa00232	Caffeine metabolism
hsa:1553	path:hsa00232	Caffeine metabolism
hsa:7498	path:hsa00232	Caffeine metabolism
hsa:9	path:hsa00232	Caffeine metabolism
hsa:10201	path:hsa00240	Pyrimidine metabolism
hsa:10587	path:hsa00240	Pyrimidine metabolism
hsa:10621	path:hsa00240	Pyrimidine metabolism
hsa:10622	path:hsa00240	Pyrimidine metabolism
hsa:10623	path:hsa00240	Pyrimidine metabolism
hsa:10714	path:hsa00240	Pyrimidine metabolism
hsa:11128	path:hsa00240	Pyrimidine metabolism
hsa:114112	path:hsa00240	Pyrimidine metabolism
hsa:124583	path:hsa00240	Pyrimidine metabolism
hsa:129607	path:hsa00240	Pyrimidine metabolism
hsa:139596	path:hsa00240	Pyrimidine metabolism
hsa:1503	path:hsa00240	Pyrimidine metabolism
hsa:151531	path:hsa00240	Pyrimidine metabolism
hsa:1633	path:hsa00240	Pyrimidine metabolism
hsa:1635	path:hsa00240	Pyrimidine metabolism
hsa:171568	path:hsa00240	Pyrimidine metabolism
hsa:1723	path:hsa00240	Pyrimidine metabolism
hsa:1806	path:hsa00240	Pyrimidine metabolism
hsa:1807	path:hsa00240	Pyrimidine metabolism
hsa:1841	path:hsa00240	Pyrimidine metabolism
hsa:1854	path:hsa00240	Pyrimidine metabolism
hsa:1890	path:hsa00240	Pyrimidine metabolism
hsa:221830	path:hsa00240	Pyrimidine metabolism
hsa:22978	path:hsa00240	Pyrimidine metabolism
hsa:23649	path:hsa00240	Pyrimidine metabolism
hsa:246721	path:hsa00240	Pyrimidine metabolism
hsa:25885	path:hsa00240	Pyrimidine metabolism
hsa:29922	path:hsa00240	Pyrimidine metabolism
hsa:30833	path:hsa00240	Pyrimidine metabolism
hsa:30834	path:hsa00240	Pyrimidine metabolism
hsa:318	path:hsa00240	Pyrimidine metabolism
hsa:3704	path:hsa00240	Pyrimidine metabolism
hsa:377841	path:hsa00240	Pyrimidine metabolism
hsa:4830	path:hsa00240	Pyrimidine metabolism
hsa:4831	path:hsa00240	Pyrimidine metabolism
hsa:4832	path:hsa00240	Pyrimidine metabolism
hsa:4833	path:hsa00240	Pyrimidine metabolism
hsa:4860	path:hsa00240	Pyrimidine metabolism
hsa:4907	path:hsa00240	Pyrimidine metabolism
hsa:50484	path:hsa00240	Pyrimidine metabolism
hsa:50808	path:hsa00240	Pyrimidine metabolism
hsa:51082	path:hsa00240	Pyrimidine metabolism
hsa:51251	path:hsa00240	Pyrimidine metabolism
hsa:51727	path:hsa00240	Pyrimidine metabolism
hsa:51728	path:hsa00240	Pyrimidine metabolism
hsa:51733	path:hsa00240	Pyrimidine metabolism
hsa:54107	path:hsa00240	Pyrimidine metabolism
hsa:5422	path:hsa00240	Pyrimidine metabolism
hsa:5424	path:hsa00240	Pyrimidine metabolism
hsa:5425	path:hsa00240	Pyrimidine metabolism
hsa:5426	path:hsa00240	Pyrimidine metabolism
hsa:5427	path:hsa00240	Pyrimidine metabolism
hsa:5430	path:hsa00240	Pyrimidine metabolism
hsa:5431	path:hsa00240	Pyrimidine metabolism
hsa:5432	path:hsa00240	Pyrimidine metabolism
hsa:5433	path:hsa00240	Pyrimidine metabolism
hsa:5434	path:hsa00240	Pyrimidine metabolism
hsa:5435	path:hsa00240	Pyrimidine metabolism
hsa:5436	path:hsa00240	Pyrimidine metabolism
hsa:5437	path:hsa00240	Pyrimidine metabolism
hsa:5438	path:hsa00240	Pyrimidine metabolism
hsa:5439	path:hsa00240	Pyrimidine metabolism
hsa:5440	path:hsa00240	Pyrimidine metabolism
hsa:5441	path:hsa00240	Pyrimidine metabolism
hsa:548644	path:hsa00240	Pyrimidine metabolism
hsa:54963	path:hsa00240	Pyrimidine metabolism
hsa:5557	path:hsa00240	Pyrimidine metabolism
hsa:5558	path:hsa00240	Pyrimidine metabolism
hsa:55703	path:hsa00240	Pyrimidine metabolism
hsa:55718	path:hsa00240	Pyrimidine metabolism
hsa:56474	path:hsa00240	Pyrimidine metabolism
hsa:56655	path:hsa00240	Pyrimidine metabolism
hsa:56953	path:hsa00240	Pyrimidine metabolism
hsa:57804	path:hsa00240	Pyrimidine metabolism
hsa:6240	path:hsa00240	Pyrimidine metabolism
hsa:6241	path:hsa00240	Pyrimidine metabolism
hsa:64425	path:hsa00240	Pyrimidine metabolism
hsa:654364	path:hsa00240	Pyrimidine metabolism
hsa:661	path:hsa00240	Pyrimidine metabolism
hsa:7083	path:hsa00240	Pyrimidine metabolism
hsa:7084	path:hsa00240	Pyrimidine metabolism
hsa:7296	path:hsa00240	Pyrimidine metabolism
hsa:7298	path:hsa00240	Pyrimidine metabolism
hsa:7371	path:hsa00240	Pyrimidine metabolism
hsa:7372	path:hsa00240	Pyrimidine metabolism
hsa:7378	path:hsa00240	Pyrimidine metabolism
hsa:790	path:hsa00240	Pyrimidine metabolism
hsa:83549	path:hsa00240	Pyrimidine metabolism
hsa:8382	path:hsa00240	Pyrimidine metabolism
hsa:84172	path:hsa00240	Pyrimidine metabolism
hsa:84265	path:hsa00240	Pyrimidine metabolism
hsa:84618	path:hsa00240	Pyrimidine metabolism
hsa:87178	path:hsa00240	Pyrimidine metabolism
hsa:93034	path:hsa00240	Pyrimidine metabolism
hsa:953	path:hsa00240	Pyrimidine metabolism
hsa:9533	path:hsa00240	Pyrimidine metabolism
hsa:955	path:hsa00240	Pyrimidine metabolism
hsa:956	path:hsa00240	Pyrimidine metabolism
hsa:957	path:hsa00240	Pyrimidine metabolism
hsa:9583	path:hsa00240	Pyrimidine metabolism
hsa:978	path:hsa00240	Pyrimidine metabolism
hsa:122622	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:1373	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:158	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:159	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:18	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:189	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:2571	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:2572	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:259307	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:2673	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:27165	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:2744	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:2746	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:2747	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:2752	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:2805	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:2806	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:2875	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:435	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:440	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:443	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:445	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:5471	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:56954	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:64902	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:790	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:7915	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:84706	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:8528	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:8659	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:91703	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:9945	path:hsa00250	Alanine, aspartate and glutamate metabolism
hsa:10993	path:hsa00260	Glycine, serine and threonine metabolism
hsa:132158	path:hsa00260	Glycine, serine and threonine metabolism
hsa:1491	path:hsa00260	Glycine, serine and threonine metabolism
hsa:1610	path:hsa00260	Glycine, serine and threonine metabolism
hsa:1738	path:hsa00260	Glycine, serine and threonine metabolism
hsa:1757	path:hsa00260	Glycine, serine and threonine metabolism
hsa:189	path:hsa00260	Glycine, serine and threonine metabolism
hsa:211	path:hsa00260	Glycine, serine and threonine metabolism
hsa:212	path:hsa00260	Glycine, serine and threonine metabolism
hsa:23464	path:hsa00260	Glycine, serine and threonine metabolism
hsa:2593	path:hsa00260	Glycine, serine and threonine metabolism
hsa:26227	path:hsa00260	Glycine, serine and threonine metabolism
hsa:2628	path:hsa00260	Glycine, serine and threonine metabolism
hsa:27232	path:hsa00260	Glycine, serine and threonine metabolism
hsa:2731	path:hsa00260	Glycine, serine and threonine metabolism
hsa:275	path:hsa00260	Glycine, serine and threonine metabolism
hsa:29958	path:hsa00260	Glycine, serine and threonine metabolism
hsa:29968	path:hsa00260	Glycine, serine and threonine metabolism
hsa:314	path:hsa00260	Glycine, serine and threonine metabolism
hsa:4128	path:hsa00260	Glycine, serine and threonine metabolism
hsa:4129	path:hsa00260	Glycine, serine and threonine metabolism
hsa:501	path:hsa00260	Glycine, serine and threonine metabolism
hsa:51268	path:hsa00260	Glycine, serine and threonine metabolism
hsa:55349	path:hsa00260	Glycine, serine and threonine metabolism
hsa:5723	path:hsa00260	Glycine, serine and threonine metabolism
hsa:635	path:hsa00260	Glycine, serine and threonine metabolism
hsa:63826	path:hsa00260	Glycine, serine and threonine metabolism
hsa:6470	path:hsa00260	Glycine, serine and threonine metabolism
hsa:6472	path:hsa00260	Glycine, serine and threonine metabolism
hsa:64902	path:hsa00260	Glycine, serine and threonine metabolism
hsa:8639	path:hsa00260	Glycine, serine and threonine metabolism
hsa:875	path:hsa00260	Glycine, serine and threonine metabolism
hsa:1036	path:hsa00270	Cysteine and methionine metabolism
hsa:10768	path:hsa00270	Cysteine and methionine metabolism
hsa:10993	path:hsa00270	Cysteine and methionine metabolism
hsa:1491	path:hsa00270	Cysteine and methionine metabolism
hsa:160287	path:hsa00270	Cysteine and methionine metabolism
hsa:1786	path:hsa00270	Cysteine and methionine metabolism
hsa:1788	path:hsa00270	Cysteine and methionine metabolism
hsa:1789	path:hsa00270	Cysteine and methionine metabolism
